Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
928,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Chatra District of Jharkhand, 2001",84f31e0b-c071-4688-86d5-0ced8aa93214,2021-04-16,91,0
929,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Puruliya District of West Bengal, 2001",664b2688-0edf-4713-a745-266f9d3bd28a,2021-04-16,363,0
930,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for The Dangs District of Gujarat, 2001",4b0c5ae5-a415-4fbe-8085-2286bb174de7,2021-04-16,174,0
931,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Bhind District of Madhya Pradesh, 2001",d295aba9-fa9e-44e7-8754-1d296a39748c,2021-04-16,448,0
932,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kheda District of Gujarat, 2001",51e3b770-a533-48eb-8979-96a6b47d6037,2021-04-16,492,0
933,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Mahasamund District of Chhattisgarh, 2001",19ac6b11-7dd1-45ad-9b04-9e45d9a52e16,2021-04-16,173,0
934,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Pudukkottai District of Tamil Nadu, 2001",a450d4e9-a937-4c04-ba3d-aa6f1cb79be6,2021-04-16,67,0
935,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Belgaum District of Karnataka, 2001",44a2319d-d325-40eb-904e-12fb87b34780,2021-04-16,416,0
936,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Nagapattinam District of Tamil Nadu, 2001",b568602e-7b3e-4af9-86ec-45f3b46cd550,2021-04-16,279,0
937,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Nellore District of Andhra Pradesh, 2001",07df793f-900f-4811-b18a-6a4081e55b6b,2021-04-16,441,0
938,"Scheduled Caste Educational Level by Age and Sex for Population Age 7 and Above (Each Caste Separately), 2001 - Daman & Diu",9806b008-5253-433a-8a46-b19712631242,2021-04-16,110,0
939,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Gautam Buddha Nagar District of Uttar Pradesh, 2001",9a5e6fb9-9b2e-400a-a789-05f6b2b2d156,2021-04-16,149,0
940,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Kangra District of Himachal Pradesh, 2001",24d58c89-e5e4-4ada-b976-3619082843b7,2021-04-16,413,0
941,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Imphal East District of Manipur, 2001",7053000a-1dec-4978-8bc1-a8a4086f13e2,2021-04-16,240,0
942,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Sitamarhi District of Bihar, 2001",bbfe33e0-0127-4329-aa7f-19f992ba0364,2021-04-16,391,0
943,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Sultanpur District of Uttar Pradesh, 2001",8e360e56-3dd5-4a12-ab42-bd4bc61e82fe,2021-04-16,275,0
944,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for West Kameng District of Arunachal Pradesh, 2001",dc92f6b6-06d8-4c47-bd75-f3548d64d5e9,2021-04-16,320,0
945,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Pithoragarh District of Uttaranchal, 2001 - Uttar Pradesh",6302e75f-2183-4b92-a2fb-61be60644925,2021-04-16,346,0
946,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kota District of Rajasthan, 2001",4f6b1c95-08e4-4bd3-86d4-ef909efccfa3,2021-04-16,458,0
947,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Cachar District of Assam, 2001",0a952c88-80a2-4747-82a0-24c92f3c445d,2021-04-16,217,0
948,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Jashpur District of Chhattisgarh, 2001",c8380a49-62c4-4eb1-9025-995efd624cd5,2021-04-16,497,0
949,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Balaghat District of Madhya Pradesh, 2001",a478a0b7-a493-4703-bedf-d21a275f364c,2021-04-16,194,0
950,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kalahandi District of Orissa, 2001 - Uttarakhand",4a785792-a519-4ccc-b7b8-749672fe5c1a,2021-04-16,380,0
951,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Nalgonda District of Andhra Pradesh, 2001",98956306-8702-43cb-b3bc-6d15259af46f,2021-04-16,279,0
952,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Gandhinagar District of Gujarat, 2001",a77b3660-14ad-41e4-ba65-009c8756d681,2021-04-16,303,0
953,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Dungarpur District of Rajasthan, 2001",077f50f7-ce32-473e-b33d-df361d538717,2021-04-16,171,0
954,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Kupwara District of Jammu & Kashmir, 2001 - West Bengal",e187264d-e026-43a2-b4dd-80bd16740383,2021-04-16,401,0
955,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Tirap District of Arunachal Pradesh, 2001",bc962628-73d3-45ae-b944-53c12b80c82a,2021-04-16,352,0
956,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Kushinagar District of Uttar Pradesh, 2001",4c62127f-43a1-40a8-9361-d3ce4fd79fa2,2021-04-16,94,0
957,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Dakshin Dinajpur District of West Bengal, 2001",eec4c378-c325-4edf-af8c-22e83e7abbc4,2021-04-16,459,0
958,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kanpur Nagar District of Uttar Pradesh, 2001",a099c334-ba86-4d93-a45a-4353622e7690,2021-04-16,144,0
959,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Patna District of Bihar, 2001",d33c3cdf-6c45-49bd-ae77-f023d7fa9743,2021-04-16,123,0
960,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Moga District of Punjab, 2001",f868ec6e-9a40-45b6-8bcb-167b6eb1730f,2021-04-16,225,0
961,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Jodhpur District of Rajasthan, 2001",908ab061-b346-4811-9488-2bee3e7fa4a5,2021-04-16,424,0
962,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kamrup District of Assam, 2001",8dcda9a4-9868-4acb-b0a6-8c038cd6fb0f,2021-04-16,300,0
963,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Puri District of Orissa, 2001 - Andaman and Nicobar Islands",8547bbdc-5dd6-4cfc-81af-b8e817a35c0c,2021-04-16,264,0
964,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Rajgarh District of Madhya Pradesh, 2001",fb229fa6-aa11-4310-8294-4807dd39c569,2021-04-16,269,0
965,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Jagatsinghapur District of Orissa, 2001 - Chandigarh",8f3f8174-372e-45e2-ab67-616ef2706ec8,2021-04-16,87,0
966,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Latur District of Maharashtra, 2001",416ed59f-037f-4664-a81a-725cd094f342,2021-04-16,246,0
967,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Harda District of Madhya Pradesh, 2001",9dadf6ee-b609-4996-96aa-e53c4f9acb07,2021-04-16,327,0
968,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kannur District of Kerala, 2001",fb4a3de8-8f7a-4acb-9bb1-813c3b266ad2,2021-04-16,443,0
969,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Thane District of Maharashtra, 2001",436356de-c1da-4abc-98ec-625fb54f1f0f,2021-04-16,58,0
970,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately), 2001 - Maharashtra",f02f0249-1ca2-4799-a54a-bb0f40ed7955,2021-04-16,361,0
971,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Kozhikode District of Kerala, 2001",b57b72ad-2657-4cb5-a48a-6b2404b6c043,2021-04-16,391,0
972,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Dausa District of Rajasthan, 2001",8ba8a936-4f28-45dc-b0ba-5e16729a11d9,2021-04-16,344,0
973,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately), 2001 - West Bengal",484a147f-4ed6-4f4e-8780-e57e977b0e88,2021-04-16,247,0
974,"Scheduled Tribe Educational Level by Age and Sex for Population Age 7 and Above (Each Tribe Separately), 2001 - Karnataka",f412fe0d-9f66-45bc-b95d-7e6fbb195a56,2021-04-16,454,0
975,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for North District of Sikkim, 2001",c3c22531-02bb-459e-bc80-bcdb88078f41,2021-04-16,85,0
976,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Pratapgarh District of Uttar Pradesh, 2001",81f95a9a-25b5-4ff6-bfce-2b3885d01e7e,2021-04-16,89,0
977,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Lakhimpur District of Assam, 2001",63433d4a-8684-4910-9e26-8964f2df43e3,2021-04-16,200,0
978,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Mainpuri District of Uttar Pradesh, 2001",57ffdcac-5529-4e88-acca-3a8545dd9a45,2021-04-16,459,0
979,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Saharsa District of Bihar, 2001",64a3b2ec-fac1-448b-8a7f-f90fae820a3a,2021-04-16,233,0
980,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Hamirpur District of Himachal Pradesh, 2001",06390653-5b4e-4094-b15c-495a8f4ca7f5,2021-04-16,386,0
981,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for South West District of Delhi, 2001",c26e3f69-dc1b-4356-9335-eca76049a8f0,2021-04-16,181,0
982,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for West Tripura District of Tripura, 2001",31b200ca-da18-4fba-af40-a28b3e911b19,2021-04-16,372,0
983,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Jharsuguda District of Orissa, 2001 - Dadra and Nagar Haveli",62a3b7de-641d-4bc7-9601-5c3c44f5519a,2021-04-16,89,0
984,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Rewa District of Madhya Pradesh, 2001",df49898f-7ddf-4daf-805a-5b6cb7521ba2,2021-04-16,367,0
985,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Bokaro District of Jharkhand, 2001",f58b2da2-b3ba-47ae-ab54-1ec154a7c9d2,2021-04-16,238,0
986,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Gadchiroli District of Maharashtra, 2001",3e67e32e-647b-42bb-ae14-32e6553201f8,2021-04-16,97,0
987,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Ratlam District of Madhya Pradesh, 2001",3706e1a3-3901-4cd8-ac2f-053b0e676e94,2021-04-16,152,0
988,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Shimoga District of Karnataka, 2001",b2f19ad5-4df3-4690-9048-03d93a8fc726,2021-04-16,172,0
989,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Akola District of Maharashtra, 2001",032fe376-3844-4b76-9418-66f512fa589b,2021-04-16,115,0
990,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately), 2001 - Sikkim",a155d143-5ab4-4f59-8d68-8e7bf45d6e9b,2021-04-16,56,0
991,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Tumkur District of Karnataka, 2001",06d332e7-86d5-46b6-9b3c-d05fc958a951,2021-04-16,166,0
992,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Bageshwar District of Uttaranchal, 2001 - Daman and Diu",c135e080-8bc8-4379-91ca-efa4ece067de,2021-04-16,454,0
993,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately), 2001 - Himachal Pradesh",7a6f433d-2912-491b-9a40-81f6d3c21c15,2021-04-16,266,0
994,"Scheduled Tribe Educational Level by Age and Sex for Population Age 7 and Above (Each Tribe Separately), 2001 - Nagaland",d2f19ee2-2137-4093-9ec4-75a697b17a3f,2021-04-16,375,0
995,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Bhagalpur District of Bihar, 2001",645912be-4d98-4fbf-afba-2394a1a9a13c,2021-04-16,50,0
996,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Lucknow District of Uttar Pradesh, 2001",4515397e-442d-4cb2-a373-e3b4aeb746de,2021-04-16,179,0
997,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for South Garo Hills District of Meghalaya, 2001",4c1818ea-d64a-49c8-afe0-9cbf7a5da1a9,2021-04-16,262,0
998,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Chandauli District of Uttar Pradesh, 2001",7139de11-024c-473c-80ed-4d5aa4a76029,2021-04-16,135,0
999,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Imphal West District of Manipur, 2001",36970822-0d07-469b-b0ba-7155df488aed,2021-04-16,418,0
1000,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Badgam District of Jammu & Kashmir, 2001 - Lakshadweep",a718a67c-4a60-4fe2-b458-2c67288bcf25,2021-04-16,214,0
1001,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Sirsa District of Haryana, 2001",9e3b550c-61d0-4403-961e-80928fded72c,2021-04-16,391,0
1002,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Hazaribag District of Jharkhand, 2001",1732b858-0d29-4b70-b95b-50f0ff64f1e8,2021-04-16,357,0
1003,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Medinipur District of West Bengal, 2001",248d0a33-b2cf-4280-a5ae-eb036283eddd,2021-04-16,174,0
1004,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Navsari District of Gujarat, 2001",ad270035-059e-40fb-9567-ed159bc29c1f,2021-04-16,145,0
1005,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Gwalior District of Madhya Pradesh, 2001",576a5f07-9b76-4279-9bf6-9d36976eb79d,2021-04-16,215,0
1006,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Panch Mahals District of Gujarat, 2001",acf70ccf-d8be-4ef1-9b16-5d1860c93416,2021-04-16,309,0
1007,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Dhamtari District of Chhattisgarh, 2001",855f117e-a310-4ec0-b8a2-28b228f4647e,2021-04-16,365,0
1008,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Sivaganga District of Tamil Nadu, 2001",c5d21654-eef2-44df-8104-bf930f7d4032,2021-04-16,114,0
1009,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Bagalkot District of Karnataka, 2001",3423e8be-c9a9-4bc6-a992-a5587381ca40,2021-04-16,125,0
1010,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Thiruvarur District of Tamil Nadu, 2001",21858d06-6a04-4e75-aec0-ff0b1f44afe3,2021-04-16,115,0
1011,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kurnool District of Andhra Pradesh, 2001",2f0d42a3-b18e-4ba2-8dff-fe9362094bdf,2021-04-16,441,0
1012,"Scheduled Caste Educational Level by Age and Sex for Population Age 7 and Above (Each Caste Separately), 2001 - Dadra & Nagar Haveli",669f0459-6e9c-4a32-93b2-0642957b06fb,2021-04-16,123,0
1013,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Supaul District of Bihar, 2001",681ab1be-a8ef-480d-a248-617ebbb83ae6,2021-04-16,454,0
1014,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Bulandshahr District of Uttar Pradesh, 2001",36bfbeb1-569b-4ab1-8b35-abf623dbb43f,2021-04-16,63,0
1015,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Lahul and Spiti District of Himachal Pradesh, 2001",b0826fca-38d3-42cb-9355-b1e994610f35,2021-04-16,245,0
1016,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Ukhrul District of Manipur, 2001",258bacb9-0635-4d87-b93c-831e6213436c,2021-04-16,221,0
1017,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Madhubani District of Bihar, 2001",349735dc-246f-48de-858b-7ed623580189,2021-04-16,264,0
1018,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Bahraich District of Uttar Pradesh, 2001",32279f20-8236-458b-9fd0-7b3ed1033671,2021-04-16,222,0
1019,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for East Kameng District of Arunachal Pradesh, 2001",d48c520e-6085-45e3-aa5e-73e218c15957,2021-04-16,388,0
1020,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Bageshwar District of Uttaranchal, 2001 - Puducherry",05cdd929-edd2-47f1-a7e8-79f3ef815970,2021-04-16,152,0
1021,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Baran District of Rajasthan, 2001",3343ba31-d1a5-4c99-983c-83a296387220,2021-04-16,161,0
1022,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Karimganj District of Assam, 2001",19296b7c-6f32-47b3-ad97-2a3714a71848,2021-04-16,186,0
1023,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Raigarh District of Chhattisgarh, 2001",a390bb08-0ccd-407a-b9af-d23af500e11f,2021-04-16,396,0
1024,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Kachchh District of Gujarat, 2001",366937b7-2cb2-4461-ac6e-ac85ff70c021,2021-04-16,137,0
1025,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Rayagada District of Orissa, 2001 - Ladakh",be7fd417-c341-49f0-82f0-e47883f7f706,2021-04-16,250,0
1026,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Warangal District of Andhra Pradesh, 2001",b4f8a102-2f01-4bcf-9ed2-951b9d7f3629,2021-04-16,461,0
1027,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Ahmadabad District of Gujarat, 2001",327162b8-88a0-468b-b38d-e7643e38dcf8,2021-04-16,85,0
1028,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Vellore District of Tamil Nadu, 2001",a7d7ef2e-5266-4f6a-a6fb-b43e9585fe21,2021-04-16,196,0
1029,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Nizamabad District of Andhra Pradesh, 2001",237ed12a-f561-4531-849f-e5808dcc928e,2021-04-16,55,0
1030,"Scheduled Caste Educational Level by Age and Sex for Population Age 7 and Above (Each Caste Separately), 2001 - Uttar Pradesh",af915d22-da0e-4691-868e-f7960c90d1f3,2021-04-16,355,0
1031,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Tiruvannamalai District of Tamil Nadu, 2001",b49ecba5-0a35-4b73-b27c-b87d78d8fb28,2021-04-16,440,0
1032,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Mon District of Nagaland, 2001",05b93b51-3c32-4960-b7ce-fcf93cd4954c,2021-04-16,61,0
1033,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Deoria District of Uttar Pradesh, 2001",974ac953-b52b-4cfe-a9bd-9da449e39446,2021-04-16,116,0
1034,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Maldah District of West Bengal, 2001",ffa42366-8c8e-4221-bb7c-5873c8e3905e,2021-04-16,144,0
1035,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Jalaun District of Uttar Pradesh, 2001",7aaccef3-f775-4e29-ad76-42d0f6e8274f,2021-04-16,231,0
1036,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Bhojpur District of Bihar, 2001",7e559f79-fa7b-4bfc-b2a4-3a7f71c2a36f,2021-04-16,425,0
1037,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Firozpur District of Punjab, 2001",4aaf7967-2990-40e7-a225-d9806b448fcb,2021-04-16,414,0
1038,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Jaisalmer District of Rajasthan, 2001",8569960d-db76-455b-a392-de1e2f3c4e2d,2021-04-16,296,0
1039,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Nalbari District of Assam, 2001",f7d0dc3d-5b23-48ab-83e5-32f63c8ee2dd,2021-04-16,112,0
1040,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Ganjam District of Orissa, 2001 - Andhra Pradesh",46160312-0d36-4577-b63a-38150db2b3d2,2021-04-16,170,0
1041,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Vidisha District of Madhya Pradesh, 2001",a7ec523e-c2a3-483d-8a8b-967e9fa35dd6,2021-04-16,445,0
1042,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Cuttack District of Orissa, 2001 - Arunachal Pradesh",a25953a5-d67d-4992-abab-7d41cf581a34,2021-04-16,358,0
1043,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Osmanabad District of Maharashtra, 2001",bf7a9acd-90c1-4c3a-8659-bd1a54e8b8c8,2021-04-16,164,0
1044,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Hoshangabad District of Madhya Pradesh, 2001",52993e71-dcbc-4cc2-b575-1a943187f272,2021-04-16,132,0
1045,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Wayanad District of Kerala, 2001",4d8a260e-3422-415a-8d72-63a0bd482e2d,2021-04-16,415,0
1046,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Mumbai Suburban District of Maharashtra, 2001",64eeb406-7d7d-41b5-abd7-30d90e136c83,2021-04-16,463,0
1047,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately), 2001 - Andhra Pradesh",9ddd1f16-b796-42f2-a508-8debd9d2e8e6,2021-04-16,269,0
1048,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Malappuram District of Kerala, 2001",535155de-41f8-4c8f-ba63-c237563e4830,2021-04-16,71,0
1049,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Jaipur District of Rajasthan, 2001",c6816f45-9738-41e8-b985-1069cc4ccb40,2021-04-16,450,0
1050,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately), 2001 - Jharkhand",8f63cffd-ecd4-4f48-963f-6192d367cdc5,2021-04-16,415,0
1051,"Scheduled Tribe Educational Level by Age and Sex for Population Age 7 and Above (Each Tribe Separately), 2001 - Goa",a59e6a30-3a1a-4d80-9658-9b78efbb1d98,2021-04-16,371,0
1052,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for West District of Sikkim, 2001",efb16b16-cbd1-4b46-bc6f-fcc1d317417e,2021-04-16,479,0
1053,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Kaushambi District of Uttar Pradesh, 2001",d321b510-deb2-445d-862b-fcd661372e9f,2021-04-16,172,0
1054,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Dhemaji District of Assam, 2001",0aa5f107-d5d0-43af-9900-880e057651f0,2021-04-16,390,0
1055,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Budaun District of Uttar Pradesh, 2001",f45974ff-fb46-4be0-96b6-62c7e974add1,2021-04-16,386,0
1056,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Darbhanga District of Bihar, 2001",81d656a4-f61e-4dfb-88a5-3005bc8910c6,2021-04-16,319,0
1057,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for Una District of Himachal Pradesh, 2001",c55185c4-7d77-4675-8900-7a3afa174b6a,2021-04-16,133,0
1058,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for South District of Delhi, 2001",b7b14782-93ee-4f4b-85fa-322bdc969494,2021-04-16,146,0
1059,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Caste (Each Caste Separately) for South Tripura District of Tripura, 2001",8f4fa517-4085-4b7c-aec0-20bf0ddc84d9,2021-04-16,198,0
1060,"Educational Level by Age and Sex for Population Age 7 and Above for Scheduled Tribe (Each Tribe Separately) for Sambalpur District of Orissa, 2001 - Assam",3ef4bf4b-ae6f-493b-b8d4-40bfee90a069,2021-04-16,409,0
