Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
883,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for December 2019-20,47209efc-1b0e-4802-bd86-22cc2621d107,2025-02-10,151,0
884,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for July 2019-20,9b24d53a-ec39-41de-9bfe-13d61ce0702f,2025-02-10,161,0
885,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for May 2019-20,2a754d36-5766-40e8-b176-9767b53604b8,2025-02-10,165,0
886,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for March 2019-20,58adfe48-96ea-4c74-aec7-80aea59d54b0,2025-02-10,97,0
887,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for April 2019-20,e2e7bc6e-e99f-42b9-9a96-e73420e2b148,2025-02-10,133,0
888,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for February 2019-20,51481b5f-02ec-42e7-b36c-020084d093d4,2025-02-10,345,0
889,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for December 2019-20,6709a256-5f79-4d97-a340-2dc62b742759,2025-02-10,339,0
890,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for January 2019-20,e81cea31-6fae-48a9-bff6-22cbd7ee352e,2025-02-10,194,0
891,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for October 2019-20,8230ef3c-0aac-4bc2-b5de-42b7d40b3f19,2025-02-10,468,0
892,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for December 2019-20,82aa19a4-0f31-4f14-ab19-978ce66150b9,2025-02-10,254,0
893,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for November 2019-20,38b0a9f9-57c9-45a9-a5e1-66b64bdf4533,2025-02-10,452,0
894,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for January 2019-20,13be3e79-0d4c-4772-a127-9f8ef496abe4,2025-02-10,343,0
895,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for August 2019-20,a6145965-dd38-42e5-a69e-367aa9a48345,2025-02-10,195,0
896,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for June 2019-20,402d0ef0-dfc2-4ce5-9bfe-5f69162ed608,2025-02-10,320,0
897,Monthly Maximum and Minimum Performing Public Health Facilities in Prakasam of Andhra Pradesh for January 2019-20,6e2289f5-3e3b-4172-a5e0-dd90889d9b69,2025-02-10,123,0
898,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for December 2019-20,a590eeac-9309-4cc5-a3ca-5f6b09e6e570,2025-02-10,395,0
899,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for February 2019-20,82d37dcc-139c-49bd-8c49-ff4b8bb3d8fc,2025-02-10,285,0
900,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for February 2019-20,70ffee37-1791-4e6e-92e3-9d7502f46960,2025-02-10,126,0
901,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for March 2019-20,9f9bf4ae-0d6a-4918-af33-a114bd9268cb,2025-02-10,477,0
902,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for March 2019-20,261d07a1-3e6a-452d-8a6b-d77d2cb95a1d,2025-02-10,238,0
903,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for October 2019-20,80f0ce3e-b08a-42bc-936f-b3219fd05016,2025-02-10,354,0
904,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for March 2019-20,2d2b5d76-fbb2-4fc8-a613-c0e5d812d534,2025-02-10,326,0
905,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for January 2019-20,44569c27-3e69-4f2b-9405-61dc374fdfec,2025-02-10,446,0
906,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for December 2019-20,330b01b5-7753-4596-8d31-3e120341024e,2025-02-10,368,0
907,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for October 2019-20,5146989d-0d7f-4d34-8f0b-7dee4d209f8e,2025-02-10,130,0
908,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for November 2019-20,5fdffd21-8bd2-43b9-ae97-56b20fa4bae6,2025-02-10,364,0
909,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for August 2019-20,d364eaa1-05ea-434e-9f97-7189613d8e1e,2025-02-10,86,0
910,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for June 2019-20,8804e1f4-5bbe-42e5-bf03-74592c482d7c,2025-02-10,398,0
911,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for September 2019-20,6466d3f1-beee-4f14-a884-65574c90abff,2025-02-10,53,0
912,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for July 2019-20,14ba9de4-20ac-40f7-b717-0070b8efddd8,2025-02-10,368,0
913,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for February 2019-20,232bfeff-3846-4fe7-99af-9a12030b1549,2025-02-10,379,0
914,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for November 2019-20,329e39e4-2588-4455-ba98-581f57977300,2025-02-10,250,0
915,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for June 2019-20,772c6491-d64b-4a70-ba81-082502965430,2025-02-10,490,0
916,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for October 2019-20,a122513b-f316-4c41-9eb5-3ea530baeb60,2025-02-10,267,0
917,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for November 2019-20,87f5816e-3dbb-4e1f-9eaf-8fc5d3354cf5,2025-02-10,130,0
918,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for December 2019-20,6c624ecb-6b2f-4a1f-826c-b47348112e04,2025-02-10,137,0
919,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for September 2019-20,7ab6e4e6-1152-4aa2-ae4c-c7abbe4be9dc,2025-02-10,143,0
920,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for November 2019-20,c1a16ce8-eaa2-4fac-b3d1-3f9ab2c75b3d,2025-02-10,105,0
921,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for August 2019-20,7a140a0a-364f-49c9-a7f8-a7970492a023,2025-02-10,117,0
922,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for June 2019-20,be1635a1-7aef-4516-aac7-dd06d9c9bf89,2025-02-10,417,0
923,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for January 2019-20,c2da7664-e01d-4ff6-9215-ca51f1c62d05,2025-02-10,177,0
924,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for January 2019-20,6c0c3f8f-8d53-4845-9a19-9f961e9d789d,2025-02-10,370,0
925,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for September 2019-20,dcae9a6a-af64-4f4f-9980-8358a283f756,2025-02-10,364,0
926,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for November 2019-20,1699dfb3-6c25-429c-94a9-1e8e65f3bdad,2025-02-10,369,0
927,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for July 2019-20,7e00f249-8457-47f9-aaec-5bec91855ff2,2025-02-10,343,0
928,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for December 2019-20,0ab23e2b-27d1-47f2-bd3f-cd2192558e04,2025-02-10,312,0
929,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for July 2019-20,ded62c82-b4a2-4b6b-b01f-0c35553b48ec,2025-02-10,424,0
930,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for February 2019-20,68961422-8daa-4991-967d-92f144c5c66e,2025-02-10,338,0
931,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for July 2019-20,59761cd8-bfef-4009-9f92-97bab30cf2c9,2025-02-10,464,0
932,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for December 2019-20,32673c1a-bdac-4ffd-bd27-6e64cc778110,2025-02-10,286,0
933,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for July 2019-20,a0cb6255-ef48-4df3-b400-9e7150f35567,2025-02-10,140,0
934,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for June 2019-20,84ec381e-2fa6-4334-a3b0-d6ad646557d9,2025-02-10,257,0
935,Monthly Maximum and Minimum Performing Public Health Facilities in Srikakulam of Andhra Pradesh for October 2019-20,a79bbbbe-c8ad-48d1-a2a3-b37b11bc1349,2025-02-10,498,0
936,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for August 2019-20,ffceda97-c550-449b-a5e8-057f64838e15,2025-02-10,420,0
937,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for August 2019-20,394d9c4d-22fb-4777-a0b9-fe0b80762f22,2025-02-10,357,0
938,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for May 2019-20,7d844e64-f87f-48c9-b3ff-88178a74c23d,2025-02-10,244,0
939,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for March 2019-20,7fea12ef-a2d5-4ab7-a20b-711697581df6,2025-02-10,360,0
940,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for August 2019-20,30cdcb38-45ed-4fc2-8914-2fd490d29729,2025-02-10,244,0
941,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for March 2019-20,650411bf-137d-4629-ba9c-6fda6cc1051f,2025-02-10,62,0
942,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for June 2019-20,ec390a96-6a67-46d2-9894-0f961c586333,2025-02-10,220,0
943,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for April 2019-20,7ea8efee-afed-47ed-b62a-3c73fd83cbea,2025-02-10,439,0
944,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for February 2019-20,e7a01c53-2e1c-482a-8c26-62fce6768318,2025-02-10,460,0
945,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for February 2019-20,74629782-52b7-4e84-a74b-84a59da31b17,2025-02-10,93,0
946,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for November 2019-20,1d832519-3c6c-4da1-84fe-1d40a2d6f108,2025-02-10,208,0
947,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for January 2019-20,c0b6e915-37f0-4b7d-8289-bd9c9282c220,2025-02-10,86,0
948,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for September 2019-20,99d87244-4ea5-4c53-a7dd-0df58ffa04a9,2025-02-10,247,0
949,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for November 2019-20,e4028b67-3ade-48e9-b133-fef97d27093a,2025-02-10,458,0
950,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for September 2019-20,0a24e066-fe12-4268-8dbd-102327e8d8e4,2025-02-10,85,0
951,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for February 2019-20,76df0eae-70bd-4223-9aa0-a742348607c6,2025-02-10,459,0
952,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for April 2019-20,baf18446-63e0-4b4e-86d9-eaa1a822b155,2025-02-10,428,0
953,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for December 2019-20,1109517d-f321-4a0a-b897-1947853a44a2,2025-02-10,84,0
954,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for May 2019-20,05ec0ad6-6cb4-45ee-b5a0-e096639c991c,2025-02-10,212,0
955,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for October 2019-20,1d46cd16-9b72-48f8-8fbb-f9d53c546ee4,2025-02-10,291,0
956,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for October 2019-20,89feb38f-9e76-4f4d-8895-c90071b67791,2025-02-10,339,0
957,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for December 2019-20,ca2487ca-00e4-4661-a84e-6c18f075474f,2025-02-10,307,0
958,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for August 2019-20,8f9460bb-d581-407c-980b-2b72669d9780,2025-02-10,202,0
959,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for March 2019-20,7f0551c8-4a5d-47fc-81a3-b4be29936202,2025-02-10,126,0
960,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for November 2019-20,b72803f6-9803-457b-bf16-8e7753a21c58,2025-02-10,78,0
961,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for January 2019-20,a9c41eb7-7c25-4785-8eb2-9249694a46e8,2025-02-10,302,0
962,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for April 2019-20,41212f7f-71de-4abf-8c19-f43180f40731,2025-02-10,157,0
963,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for April 2019-20,ed273de5-9b2d-4444-80b5-b030cdce39c3,2025-02-10,289,0
964,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for February 2019-20,2d1de769-d6a0-4237-94bd-6800680af117,2025-02-10,421,0
965,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for July 2019-20,4f8b46cf-d51a-472b-9698-8fc33c6903a1,2025-02-10,159,0
966,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for November 2019-20,81ae203e-4f86-4e59-9183-adfd499b3baa,2025-02-10,400,0
967,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for May 2019-20,fcb0c1f7-986a-4007-8616-5e7d50740221,2025-02-10,409,0
968,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for January 2019-20,db836a89-3e67-43ce-a3fc-7a1e203b666e,2025-02-10,87,0
969,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for March 2019-20,00791d80-e78c-44cf-8c23-b02d8ad6dff1,2025-02-10,382,0
970,Monthly Maximum and Minimum Performing Public Health Facilities in Kurnool of Andhra Pradesh for May 2019-20,1f473a7a-99a0-4a77-8323-92ccc9d9fad1,2025-02-10,397,0
971,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for October 2019-20,e17e93ce-883f-4537-8ba4-087f8699991e,2025-02-10,367,0
972,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for June 2019-20,40934daa-6366-4cf8-ab57-d2ab74237d4c,2025-02-10,438,0
973,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for May 2019-20,a103e83e-ea53-4394-b24d-8d3f566f6969,2025-02-10,412,0
974,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for July 2019-20,bc05bf95-1194-4dfa-ad77-2e2605246959,2025-02-10,99,0
975,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for September 2019-20,113a3820-e071-427d-b73c-506be113152a,2025-02-10,205,0
976,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for February 2019-20,df3b7802-ba3f-4637-aba6-27999f3d729c,2025-02-10,247,0
977,Monthly Maximum and Minimum Performing Public Health Facilities in Cuddapah of Andhra Pradesh for March 2019-20,d0c697f3-f5b4-4a64-a735-a8b3928876bc,2025-02-10,113,0
978,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for April 2019-20,7da299f2-564e-4c5d-8a39-cd2de8b5d876,2025-02-10,344,0
979,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for October 2019-20,aafdd94c-57a5-4223-8a73-432c94aea14e,2025-02-10,163,0
980,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for April 2019-20,86daeaf4-5a34-41ac-94f4-25f3bd927d46,2025-02-10,226,0
981,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for May 2019-20,ab8a8511-611e-4860-95c0-069f75aa3c2d,2025-02-10,427,0
982,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for June 2019-20,2d8f1c54-b350-41f8-99a7-49cf176d0c89,2025-02-10,276,0
983,Monthly Maximum and Minimum Performing Public Health Facilities in East Godavari of Andhra Pradesh for July 2019-20,395c13fd-a9bb-44a5-bd1e-49c7c871a56e,2025-02-10,324,0
984,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for January 2019-20,af0ec54a-0da9-45a9-94dd-22b90122fdcb,2025-02-10,164,0
985,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for March 2019-20,9ce35dc3-20b4-41f7-8ad6-c783b2c9b8ec,2025-02-10,243,0
986,Monthly Maximum and Minimum Performing Public Health Facilities in Guntur of Andhra Pradesh for May 2019-20,7bd00cc6-58f8-4843-9a75-654832e074cd,2025-02-10,488,0
987,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for February 2019-20,dbfc1c12-ccb8-4bc1-ab65-e3dc75b3c52b,2025-02-10,115,0
988,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for September 2019-20,214d04a8-8b7e-4ed7-ba05-315405195e41,2025-02-10,271,0
989,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for December 2019-20,93ad94e9-531f-4490-ad9c-4f9dbc10c4db,2025-02-10,87,0
990,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for August 2019-20,bdfee0e5-44aa-4bae-9be8-d6040a0b456b,2025-02-10,146,0
991,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for September 2019-20,b94cd788-4897-4eeb-bfbe-a5797d8ec071,2025-02-10,323,0
992,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for November 2019-20,8e4f6836-3753-45eb-86f2-22c8658e2af6,2025-02-10,348,0
993,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for July 2019-20,58f57b6b-e70f-430f-a324-9fbe59b90764,2025-02-10,336,0
994,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for June 2019-20,4f8ab89c-efaa-4138-9ee7-32b14a5764b3,2025-02-10,166,0
995,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for March 2019-20,7ff89b14-b75e-4e7b-a0cf-5136bddb4c7c,2025-02-10,62,0
996,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for November 2019-20,dd54c217-7b21-42c4-a33b-e2c27c4ea1ae,2025-02-10,382,0
997,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for January 2019-20,a8dea4f1-673f-4119-a7b2-16cd15f29558,2025-02-10,291,0
998,Monthly Maximum and Minimum Performing Public Health Facilities in Anantapur of Andhra Pradesh for September 2019-20,ed67c7e0-d965-4fb2-afee-28f1b51fea00,2025-02-10,282,0
999,Monthly Maximum and Minimum Performing Public Health Facilities in Krishna of Andhra Pradesh for August 2019-20,b792562e-7dad-432d-9642-2eefad958115,2025-02-10,415,0
1000,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for August 2019-20,8acdcd93-be2b-46ed-ac97-9fe08db8f189,2025-02-10,169,0
1001,Monthly Maximum and Minimum Performing Public Health Facilities in Vizianagaram of Andhra Pradesh for April 2019-20,85f8e165-98bc-408d-a987-0c37a765e840,2025-02-10,127,0
1002,Monthly Maximum and Minimum Performing Public Health Facilities in Vishakapatnam of Andhra Pradesh for February 2019-20,7a09849c-c629-4c70-9416-13e34d035ec8,2025-02-10,185,0
1003,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for May 2019-20,43ccbaff-4587-4eaf-b59b-1bbf6c18e3ad,2025-02-10,215,0
1004,Monthly Maximum and Minimum Performing Public Health Facilities in Chittoor of Andhra Pradesh for October 2019-20,3127feb4-439d-4a12-97fa-cfffa7828aad,2025-02-10,101,0
1005,Monthly Maximum and Minimum Performing Public Health Facilities in West Godavari of Andhra Pradesh for April 2019-20,8f928676-d65a-4ed6-9a40-65753ec97f57,2025-02-10,432,0
1006,Monthly Maximum and Minimum Performing Public Health Facilities in Nellore of Andhra Pradesh for October 2019-20,aba1d02c-245c-42fc-b0b0-c0c8cfdbe6aa,2025-02-10,102,0
1007,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vizianagaram (Andhra Pradesh Old) for May, 2013-14",b9b43981-8d1a-4186-b9da-60c6731e1381,2025-02-10,258,0
1008,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vizianagaram (Andhra Pradesh Old) for March, 2013-14",bd337885-f880-4be0-bf58-9d21fad756f7,2025-02-10,350,0
1009,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vizianagaram (Andhra Pradesh Old) for January, 2013-14",c4e568da-f751-45ee-94cb-872d9e7bc016,2025-02-10,225,0
1010,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vizianagaram (Andhra Pradesh Old) for February, 2013-14",9a1a7083-bdab-446d-81de-c2b3214caa98,2025-02-10,281,0
1011,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vizianagaram (Andhra Pradesh Old) for April, 2013-14",b946243e-5387-4811-8fb2-702e56076936,2025-02-10,128,0
1012,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for December, 2013-14",bf57138f-75b8-4ad2-a00d-d40ebb59b546,2025-02-10,230,0
1013,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for November, 2013-14",14789a69-0851-49fa-b76f-d5076a900d09,2025-02-10,154,0
1014,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for September, 2013-14",adb10282-7b7e-4462-9b5a-6dd11c9ba4b0,2025-02-10,459,0
1015,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for October, 2013-14",dc6b87e7-4a53-405a-8373-03fb93a9cdf0,2025-02-10,79,0
1016,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for August, 2013-14",4ad5bf3f-5782-4560-9c03-b5129cecfaf2,2025-02-10,175,0
1017,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for March, 2013-14",09b117b7-91d2-4b21-bed7-7a62d84686fb,2025-02-10,493,0
1018,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for February, 2013-14",8ce34594-3861-4e1f-980a-a2979b86affa,2025-02-10,227,0
1019,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Vishakapatnam (Andhra Pradesh Old) for January, 2013-14",142b149d-4ab8-458f-9257-a4ba51488231,2025-02-10,72,0
1020,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for December, 2013-14",2df3784a-5e91-4ad2-8a51-3c1bb40b6659,2025-02-10,249,0
1021,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for October, 2013-14",76c43057-509f-4706-a030-c1d127b34298,2025-02-10,456,0
1022,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for November, 2013-14",71c0691f-e845-4044-bfc0-86601253b47f,2025-02-10,92,0
1023,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for September, 2013-14",591c0e54-43a0-4ca9-8353-2512a9930a52,2025-02-10,428,0
1024,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for August, 2013-14",2aa0b2f8-3976-4068-8163-893bef65e9e6,2025-02-10,120,0
1025,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for July, 2013-14",4b9b0ab3-4d0a-4d59-b86a-e9a6d196dcb3,2025-02-10,355,0
1026,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for June, 2013-14",2f2285e5-02bd-4e33-a1c4-df23efa72d7e,2025-02-10,319,0
1027,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for May, 2013-14",121ed55d-031c-4ff1-b18b-306f6cf6d73f,2025-02-10,377,0
1028,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for February, 2013-14",665f6794-f454-4554-b05c-782c3f8d6178,2025-02-10,437,0
1029,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for March, 2013-14",8d603350-e862-457f-8a56-03d0afd626e1,2025-02-10,378,0
1030,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for January, 2013-14",6f7fd97b-3650-40c0-8734-744f917ee967,2025-02-10,321,0
1031,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Srikakulam (Andhra Pradesh Old) for April, 2013-14",f5494a6a-4189-40c7-8f92-7e1dbdf3bfc7,2025-02-10,334,0
1032,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Ranga Reddy (Andhra Pradesh Old) for November, 2013-14",e4ddcb5c-1f8d-4bea-91ab-f8ff60442c17,2025-02-10,158,0
1033,"Monthly Maximum & Minimum Performing Public Health Facilities on Selected Data Items (across sub districts) in Ranga Reddy (Andhra Pradesh Old) for December, 2013-14",f3e12db3-6989-4e6a-9272-32c8ca027dfc,2025-02-10,123,0
